id,year,component,bug_class,affected_function,trigger,poc,fix_commit,fixed_in,alloc_arena,verdict,evidence,source,notes,introduced_in,shipped_in_release,release_evidence,build_config,repro_sql,repro_test,oracle
sqlite-f607bec7493d,2018,window functions,use-after-free,resolveOrderGroupBy,plain-SQL,,f607bec7493d938f9b74f65dd0cfe516fe4d6eaf,3.25.0,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/f607bec7493d938f9b74f65dd0cfe516fe4d6eaf,"Window from sqlite3DbMallocZero(pParse->db,sizeof(Window)) in sqlite3WindowAlloc, src/window.c:840 (tree read: f607bec7^); sizeof(Window)=144 <= the 1200-byte default lookaside slot and a SELECT parse runs with lookaside ENABLED (no createkw), so it is a slab slot. An ORDER BY window function that compares equal to a select-list one left its Window on Select.pWin while the same Window is also owned by its Expr; sqlite3ExprDelete frees pExpr->pWin at src/expr.c:1067 and sqlite3WindowRewrite can sqlite3ExprListDelete the ORDER BY list and then walk Select.pWin. The fix unlinks the duplicate. Freeing a lookaside slot is only a freelist push, so the stale Window pointer still addresses live slab memory and no revocation event occurs. Caveat: the exact free-then-use ordering was not reproduced, the class is read off the two competing owners.",86fb6e173885b9ac170b14ce9a9d0ccf7cd34e50,no,"Intro 86fb6e173885 2018-05-16 ('Start of experimental implementation of SQL window functions'): blame of the pre-fix lines at f607bec7493d^ shows NO window-function code there at all, so the defect arrived with the feature itself. Fix f607bec7493d 2018-07-02. Zero tagged releases contain the intro but not the fix. Confirmed against release sources: src/window.c does not exist in version-3.23.1 or version-3.24.0 (2018-06-04, which falls between the two dates) and first appears in version-3.25.0 (2018-09-15), which already contains this fix. So although version-3.24.0 is date-wise between intro and fix, it does not contain the feature -- the ancestry test, not the date test, is the correct one here.",default (window functions; SQLITE_OMIT_WINDOWFUNC removes the path),"CREATE TABLE IF NOT EXISTS ""sample"" (""id"" INTEGER NOT NULL PRIMARY KEY, ""counter"" INTEGER NOT NULL, ""value"" REAL NOT NULL); INSERT INTO ""sample"" (counter, value) VALUES (1, 10.), (1, 20.), (2, 1.), (2, 3.), (3, 100.); SELECT ""counter"", ""value"", RANK() OVER w AS ""rank"" FROM ""sample"" WINDOW w AS (PARTITION BY ""counter"" ORDER BY ""value"" DESC) ORDER BY ""counter"", RANK() OVER w;",test/window6.test 8.1,"Upstream test expects {1 20.0 1  1 10.0 2  2 3.0 1  2 1.0 2  3 100.0 1}. An ORDER BY window function identical to a select-list one leaves its ~144-byte Window on Select.pWin while the same object is also owned by its Expr, so sqlite3WindowRewrite can walk it after sqlite3ExprDelete freed it. Expect a segfault; with lookaside on the freed slot is still live slab memory, so a silent wrong answer is the more likely outcome. The row's own caveat stands: the exact free-then-use ordering was not reproduced."
fossil:a3b02db74681a215,2018,core (UPDATE on WITHOUT ROWID),uninitialized-read,sqlite3Update,fuzzer-input via OSS-Fuzz,test/without_rowid1.test (added by the fix),9a3c375fce81dd2add38c066fa2dc915ffecdc53,3.23.1,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/9a3c375fce81dd2add38c066fa2dc915ffecdc53,"OP_Null was emitted for register iPk only, leaving iPk+1..iPk+nPk-1 of a multi-column WITHOUT ROWID primary key never written before being read (src/update.c:399 pre-fix); the registers are Mem entries in p->aMem, carved from the tail of the opcode array (sqlite3DbRealloc, src/vdbeaux.c:192, first allocation 1024 B -> a 1200-byte lookaside slot) or from p->pFree = sqlite3DbMallocRawNN(db,x.nNeeded) at src/vdbeaux.c:2718 - connection allocator, lookaside up to 1200 B and system heap for larger statements; initMemArray (src/vdbeaux.c:2155) sets only flags/db/szMalloc, so u/z hold recycled slab bytes; the read is IN BOUNDS of the register array",702ba9f2e32a88ad8d6f97124c833027b7dc6ab0,yes,"intro 702ba9f2e32a (2013-11-07) emitted OP_Null for register iPk only, leaving iPk+1..iPk+nPk-1 unwritten for a multi-column WITHOUT ROWID primary key; first released in version-3.8.2. Fix 9a3c375fce81 (2018-04-05) is first contained in version-3.23.1, which matches the fixed_in already recorded. 61 tags, version-3.8.2 through version-3.23.0, contain the bug without the fix.",default; the failure is only visible in SQLITE_DEBUG builds,"CREATE TABLE t2(b, c, PRIMARY KEY(b,c)) WITHOUT ROWID; CREATE UNIQUE INDEX t2b ON t2(b); UPDATE t2 SET b=1 WHERE b='';",test/without_rowid1.test 9.0,"MEASURED at 9a3c375fce81^: a stock -O0 ASAN build runs it silently and correctly (rc=0, no diagnostic); the same source rebuilt with -DSQLITE_DEBUG aborts with ""Assertion `memIsValid(&r.aMem[ii])' failed"" in sqlite3VdbeExec. This matches the test's own comment that the bug was not causing a malfunction, only a failing assert."
sqlite-checkin-9faf41713e,2018,WHERE clause processing (where.c),uninitialized-read,WhereClause.hasOr field,"fuzzer-input via OSS-Fuzz project sqlite3, fuzz target 'ossfuzz' (test/ossfuzz.c) unless stated otherwise","NO public downloadable testcase located. The OSS-Fuzz issue number is not cited in the check-in, and OSS-Fuzz issues are not enumerable anonymously (see notes on the C-ossfuzz summary). Where the check-in says 'Test case in TH3', the reproducer is in SQLite's proprietary TH3 suite and is NOT public; other historical fuzzer cases are bundled anonymously into test/fuzzdata*.db and replayed by fuzzcheck.",9c3549aa2ff44195e692601ab9e71f03e9481b82,3.25.0,lookaside,blind,read-the-source,https://sqlite.org/src/timeline?s=ossfuzz&n=300&y=ci (fetched; the check-in comment is quoted verbatim in 'notes'). Per-commit page: https://sqlite.org/src/info/9faf41713e,"core parse/query object allocated through sqlite3DbMallocRawNN (src/malloc.c:643) on a SELECT/DML parse, where lookaside is enabled; the struct fits the 1200 B slot. Freeing it is a freelist push at src/malloc.c:481, never free(), so revocation never runs. Release builds do not scrub a freed slot (the 0xaa memset at src/malloc.c:479 is under #ifdef SQLITE_DEBUG), so stale bytes can still be a valid pointer. Prior pass: where.c allocates via the connection allocator",da230bd484d63bd6adff862b74f9090cc921ad24 (2018-06-09),no,"The fix message names its introducer as check-in [292724ffc4]; resolving that Fossil name via FossilOrigin-Name gives da230bd484d6 (2018-06-09), which added the WhereClause.hasOr field to skip whereLoopAddOr when the WHERE clause has no OR terms. Fix 9c3549aa2f is 2018-06-11, two days later. Zero releases in the window by both tests: 0 tags contain the introducing commit but not the fix, and by date version-3.24.0 (2018-06-04) precedes the introduction while version-3.25.0 (2018-09-15) already carries the fix.",default,,,"sqlite3WhereClauseInit left WhereClause.hasOr unset, so the query planner branches on recycled lookaside bytes and may run or skip the OR optimization arbitrarily; the plan can differ but results stay correct. Observable as an MSAN uninitialised-value report (that is how OSS-Fuzz found it); silent in a release build. No repro recorded: the check-in cites no public testcase, and per this row's own poc field the reproducer lives in the proprietary TH3 suite."
CVE-2017-2520,2017,core (SQL query processing),heap-overflow-write,(oss-fuzz issue 384; function not named),fuzzer-input,https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=384,34d04d64f046f4a7fd514b11690982a9c213cc2e,3.17.0,lookaside,blind,read-the-source,https://nvd.nist.gov/vuln/detail/CVE-2017-2520,"core parse/query object allocated through sqlite3DbMallocRawNN (src/malloc.c:643) on a SELECT/DML parse, where lookaside is enabled; the struct fits the 1200 B slot. Freeing it is a freelist push at src/malloc.c:481, never free(), so revocation never runs. Release builds do not scrub a freed slot (the 0xaa memset at src/malloc.c:479 is under #ifdef SQLITE_DEBUG), so stale bytes can still be a valid pointer. Prior pass: sql query processing is core parse/query machinery",27fe1c3fccb63e10c8aaeaa0720d64755d264803,yes,"git log -L over the valueToText body shows 27fe1c3fccb6 (2016-09-09, 'Remove an unnecessary call to sqlite3VdbeMemExpandBlob() when casting to text') deleting the very expansion that this fix restores as 'if( ExpandBlob(pVal) ) return 0;' - the removal and the restore are consecutive changes to that block. Intro first released in version-3.15.0, fix 34d04d64f046 (2017-01-05) first in version-3.17.0. 6 tags carry the bug without the fix: version-3.15.0, 3.15.1, 3.15.2, 3.16.0, 3.16.1, 3.16.2.","default; MEM_Zero and the ExpandBlob macro are compiled to no-ops under SQLITE_OMIT_INCRBLOB, which removes the defect",,,"not established. The defect is that sqlite3_value_text() on a zeroblob returns a buffer shorter than the length it reports, so the caller reads past it; but the fix added no test, and nine zeroblob queries (ltrim/lower/trim/instr/replace/LIKE, plain and with PRAGMA encoding=UTF16/UTF16be, value and column forms) run against an ASAN build at 34d04d64f046^ all returned cleanly. The only public artefact is the OSS-Fuzz issue already recorded in poc."
sqlite-d8a295669c43,2017,select,uninitialized-read,sqlite3Select,plain-SQL,"EXPLAIN QUERY PLAN WITH x1(a) AS (values(100)) INSERT INTO t1(x) SELECT * FROM (WITH x2(y) AS (SELECT * FROM x1) SELECT y+a FROM x1, x2);",d8a295669c4308647717c54f58697746e99e37ce,3.19.4,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/d8a295669c4308647717c54f58697746e99e37ce,"SrcList_item.iSelectId read for EQP output; the SrcList comes from sqlite3SrcListDup which does pNew = sqlite3DbMallocRawNN(db,nByte) at src/expr.c:1355 @d8a295669c43^ and copies fields one by one (:1362-1385) without ever setting iSelectId, so the byte is uninitialised; nByte = sizeof(SrcList)+(n-1)*72 is far below the 1200-byte slot and the parse is a SELECT/DML so lookaside is enabled",e08e8d6b61187ecfd19f98f863a2a35f6b80152b (2017-05-01),yes,"'git log -G isSelfJoinView' over src/select.c gives e08e8d6b61 (2017-05-01), the initial implementation of reusing one materialization of a view across a self-join - the branch that took the OP_OpenDup path without ever calling explainSetInteger, which is exactly the line the fix adds. Fix d8a295669c is 2017-05-29. 4 release tags contain the introducing commit but not the fix: version-3.19.0 (2017-05-22), 3.19.1 (2017-05-24), 3.19.2 (2017-05-25) and 3.19.3 (2017-06-08). Fixed in 3.19.4 (2017-08-18).",default,"CREATE TABLE t1(x); EXPLAIN QUERY PLAN WITH x1(a) AS (values(100)) INSERT INTO t1(x) SELECT * FROM (WITH x2(y) AS (SELECT * FROM x1) SELECT y+a FROM x1, x2);",test/with1.test 19.1,"Wrong answer, not a crash: EXPLAIN QUERY PLAN identifies the reused materialized subquery by an uninitialised iSelectId, so an EQP row reads 'SCAN SUBQUERY <arbitrary>' instead of the expected 'SCAN SUBQUERY 1'. The byte comes from a lookaside slot copied field-by-field by sqlite3SrcListDup, so it is recycled data rather than poison and the read is in bounds; the query's own results are unaffected."
CVE-2017-2518,2016,whereexpr,use-after-free,exprAnalyze,plain-SQL,,0f85b2ff0970391caf4629236d5bedcf55cc3b8d,3.16.0,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/0f85b2ff0970391caf4629236d5bedcf55cc3b8d,"pTerm = &pWC->a[idxTerm] held across nested whereClauseInsert calls that regrow pWC->a with sqlite3DbMallocRawNN(db, sizeof(WhereTerm)*nSlot*2) and sqlite3DbFree the old array (src/whereexpr.c:67 and :77 @0f85b2ff0970^); at the first growth the old array is pWC->aStatic[8], embedded in the WhereInfo block (sqlite3DbMallocRawNN, ~960 B for one table so a lookaside slot) and never freed at all; a later growth frees a 16*56=896 B lookaside slot, still arena; only from 32 terms (1792 B) up is the old array system heap. Sibling on branch-3.15: fd630b21355f0a2abe39cffbf40a4e1252c76713",dafc0ce81848913caf8851af08999a4816ecb3c5,yes,"Intro dafc0ce81848 2008-04-17, which added 'pTerm->prereqRight |= extraRight;' -- established with copy-detecting blame (git blame -C -C at 0f85b2ff0970^) so the trail follows the 2015-06-08 split of src/where.c into src/whereexpr.c (6c1f4ef217d) rather than stopping at it. Fix 0f85b2ff0970 2016-11-20. 108 tagged releases contain the intro but not the fix, version-3.5.9 (2008-05-14) through version-3.15.2 (2016-11-28). Fix first in version-3.16.0 (2017-01-02).",default,,,"pTerm, taken as &pWC->a[idxTerm] earlier in exprAnalyze, dangles once a nested whereClauseInsert regrows pWC->a; the write 'pTerm->prereqRight |= extraRight' then lands in the freed old array. Per the row's notes the first growth abandons pWC->aStatic[8] embedded in the WhereInfo block (never freed at all) and a later growth frees an 896-byte lookaside slot, so the write stays inside the slab and is silent -- expect a wrong query plan rather than a crash, and an ASAN heap-use-after-free WRITE only from 32 terms up (1792 B, system heap) or with lookaside disabled. No trigger recorded: the fix added only a testcase() macro, no regression test, and the row lists no PoC."
sqlite-7887d7f24d17,2016,wherecode,heap-overflow-write,codeEqualityTerm,plain-SQL,"CREATE INDEX t3x ON t3(b,c,d,e,f); SELECT a FROM t3 WHERE (c,d) IN (SELECT 'c','d' FROM dual) AND (a,b,e) IN (SELECT 'a','b','d' FROM dual);",7887d7f24d176b75a77dd8a86abcdbb70a83b957,3.15.0,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/7887d7f24d176b75a77dd8a86abcdbb70a83b957,"pIn was advanced in the for-increment even on iterations that did not match pX, so pIn->addrInTop/eEndLoopOp were written past the end of pLevel->u.in.aInLoop; that array is sqlite3DbReallocOrFree(pParse->db, aInLoop, sizeof(InLoop)*nIn) at src/wherecode.c:467-469 @7887d7f24d17^, InLoop=12 B and nIn is the number of IN terms, so a few dozen bytes -> a 128-byte lookaside small slot; the overrun stays inside the slot or spills into a neighbouring slot of the same slab, never past the slab edge",8da209b169b1ab73b70573de6d91fca6053852f2,no,"Intro 8da209b169b1 2016-07-26 (blame at 7887d7f24d17^ attributes the 'for(i=iEq;i<pLoop->nLTerm; i++, pIn++)' line to it). Fix 7887d7f24d17 2016-08-24. Zero tagged releases contain the intro but not the fix, even though version-3.14.0 (2016-08-08) and 3.14.1 (2016-08-11) fall between the two DATES: the intro sat on a feature branch ('Merge latest trunk changes into this branch') that reached master only on 2016-07-28..2016-08-01, after the 3.14 branch was cut. git merge-base --is-ancestor 8da209b169b says NO for version-3.14.0 and version-3.14.1 and YES for version-3.15.0. Confirmed against release sources: the buggy text is absent from src/wherecode.c in 3.13.0, 3.14.0, 3.14.1, 3.14.2 and 3.15.0, and 3.14.0's codeEqualityTerm has an entirely different shape ('pIn += pLevel->u.in.nIn - 1;'). POSITIVE CONTROL: the same grep returns 1 hit at 7887d7f24d17^, so the check can fire.",default,"CREATE TABLE dual(dummy); INSERT INTO dual(dummy) VALUES('X'); CREATE TABLE t3(a TEXT,b TEXT,c TEXT,d TEXT,e TEXT,f TEXT); CREATE INDEX t3x ON t3(b,c,d,e,f); SELECT a FROM t3 WHERE (c,d) IN (SELECT 'c','d' FROM dual) AND (a,b,e) IN (SELECT 'a','b','d' FROM dual);",test/rowvalue.test 10.0,"Upstream test only requires the query to run and return no rows. pIn is advanced on iterations that do not match pX, so addrInTop/eEndLoopOp are written past the end of pLevel->u.in.aInLoop. Per the row's notes that array is a 128-byte lookaside small slot, so the overrun stays inside the slot or spills into a neighbouring slot of the same slab: expect corrupted VDBE loop bookkeeping (wrong rows, or a bad jump) rather than a fault, and an ASAN heap-buffer-overflow WRITE only with lookaside disabled."
sqlite-b8763639bbef,2016,core,use-after-free,vdbeCompareMemString / isLikeOrGlob,plain-SQL,,b8763639bbef1f0f01cb83c4ac98eb9ff1827b96,3.11.0,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/b8763639bbef1f0f01cb83c4ac98eb9ff1827b96,"v1/v2 (sqlite3ValueText over local Mem c1,c2) are used after sqlite3VdbeMemRelease, and z (pointing into pVal) after sqlite3ValueFree. The backing store is Mem.zMalloc from sqlite3VdbeMemGrow -> sqlite3DbMallocRaw(pMem->db,n) (src/vdbemem.c:276) and the sqlite3_value itself from sqlite3ValueNew -> sqlite3DbMallocZero(db,sizeof(Mem)) (about 64 bytes) - lookaside for ordinary short values, and sqlite3DbFree only returns the slot to the freelist. CAVEAT: the dangling pointer is only COMPARED (v1==0, z!=0), never dereferenced, so no bounds check and no revoked-tag check would fire even if it were system heap. Sites in 3.53.4: src/vdbeaux.c:4476, src/whereexpr.c:178. batch-id=fossil:86944f193f1f06b6",38fdead890bc6006ee4d550b9694aa495ddc9798,yes,"Intro 38fdead890bc 2014-04-01 for the vdbeaux.c site: blame at b8763639bbef^ shows the line 'if( (v1==0 || v2==0) && prcErr ) *prcErr = SQLITE_NOMEM;' authored by it, placed AFTER the two sqlite3VdbeMemRelease calls that date from 1fed5dab0de (2014-02-25) -- that ordering IS the defect. Fix b8763639bbef 2016-01-19. 22 tagged releases contain the intro but not the fix, version-3.8.7 through version-3.10.2 (2016-01-20). Verified against release sources: version-3.8.4 has no such line, version-3.10.2 has it at line 3649 AFTER the releases at 3647-3648 (buggy order), and version-3.11.0 has it at 3669 BEFORE them at 3670-3671 (fixed order). The second site, isLikeOrGlob in whereexpr.c, is older and was not pinned separately.","default (the isLikeOrGlob site is inside SQLITE_OMIT_LIKE_OPTIMIZATION, i.e. present unless that is defined)",,,"Nothing observable at runtime in practice. Per the row's own caveat the dangling pointers are only COMPARED (v1==0, v2==0, z!=0) and never dereferenced, so no bounds check and no revoked-tag check would fire even on the system heap; upstream titled the fix 'Fix two harmless compiler warnings about comparisons of dangling pointers'. Expect a compiler -Wuse-after-free style diagnostic, or a UBSan/ASAN 'use of dangling pointer' report, and no wrong answer. The fix added no regression test and no PoC exists."
sqlite-38c3d3d8a536,2016,icu,heap-oob-read,icuLikeCompare,plain-SQL+requires-extension:icu,,38c3d3d8a5369a03ed4d796acd7df3d369f2a9b8,3.12.0,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/38c3d3d8a5369a03ed4d796acd7df3d369f2a9b8,"U8_NEXT_UNSAFE / U8_FWD_1_UNSAFE at ext/icu/icu.c:111,:103,:122,:132 @38c3d3d8a536^ consume UTF-8 continuation bytes without a length check, so a truncated multi-byte sequence at the end of the string reads 1-3 bytes past the NUL. The buffer is not the extension's own: it is sqlite3_value_text(apArg[..]), i.e. the Mem payload from sqlite3VdbeMemGrow -> sqlite3DbMallocRaw (a column value) or the sqlite3DbStrNDup'd Op.p4.z of a literal, both lookaside for values below the 1200-byte slot, and the few-byte overread stays inside the slot. ASSUMED a short value; a string larger than the slot is sqlite3Malloc and would be caught",7de68a097e1d4d8fa1b8e231156188300c4a7b1b,yes,"intro 7de68a097e1d (2007-05-07) added icuLikeCompare using U8_NEXT_UNSAFE / U8_FWD_1_UNSAFE with no length check; blame at the fix's parent attributes every line the fix rewrites to it. First released in version-3.4.0. Fix 38c3d3d8a536 (2016-02-26) is first contained in version-3.12.0. 110 tags, version-3.4.0 through version-3.11.1, carry the bug without the fix.",SQLITE_ENABLE_ICU (ext/icu/icu.c plus libicu; not part of a default build),,,"a LIKE whose pattern or subject ends in a truncated multi-byte UTF-8 sequence makes the UNSAFE macros consume 1-3 continuation bytes past the NUL of the Mem payload. For a value below the 1200-byte slot the overread stays inside the lookaside slab, so it is silent unless lookaside is disabled. The fix added no test and no ICU-enabled build was available here, so not measured."
sqlite-8dfef1175e19,2016,vdbe,uninitialized-read,sqlite3VdbeClearObject,C-API-misuse,,8dfef1175e19aebf05567cb47a86438ffa963886,3.15.0,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/8dfef1175e19aebf05567cb47a86438ffa963886,"releaseMemArray(p->aVar, p->nVar) evaluated p->nVar for a Vdbe still at VDBE_MAGIC_INIT; sqlite3VdbeCreate does p = sqlite3DbMallocRaw(db, sizeof(Vdbe)) then memset(&p->aOp, 0, sizeof(Vdbe)-offsetof(Vdbe,aOp)) (src/vdbeaux.c:24-25 @8dfef1175e19^), and nVar/nzVar are declared BEFORE aOp (src/vdbeInt.h struct Vdbe) so they are never initialised; sizeof(Vdbe) ~300 B fits the 1200-byte slot, so lookaside for any non-CREATE statement",ab3182f7c4ed7b6f8f7cc7394db24d73293ebab5,no,"intro ab3182f7c4ed 2016-10-01T00:37:50Z ('Avoid unnecessary zeroing of fields in the Vdbe object when it is allocated') replaced the full zeroing in sqlite3VdbeCreate with memset(&p->aOp,0,sizeof(Vdbe)-offsetof(Vdbe,aOp)), which leaves nVar and nzVar - declared before aOp - uninitialised; fix 8dfef1175e19 2016-10-01T16:53:45Z, 16 hours later the same day. Both are first contained in version-3.15.0 (2016-10-14) and no tag has the intro without the fix; the preceding release 3.14.2 (2016-09-12) predates the intro.",default,,,"releaseMemArray(p->aVar, p->nVar) on a Vdbe still at VDBE_MAGIC_INIT walks an array whose length is recycled slab bytes, so the loop bound is whatever the slot's previous tenant left there. Needs a Vdbe destroyed before sqlite3VdbeMakeReady; the fix added no test and there is no SQL-only trigger, so not established."
sqlite-76336d5b9dc8,2016,vdbe,uninitialized-read,sqlite3_stmt_busy,C-API-misuse,,76336d5b9dc8ba68b0f382ee0ecccfa83a550276,3.15.0,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/76336d5b9dc8ba68b0f382ee0ecccfa83a550276,"v->pc read before v->magic at src/vdbeapi.c:1572 @76336d5b9dc8^; Vdbe.pc is declared before aOp and so lies outside the memset in sqlite3VdbeCreate (p = sqlite3DbMallocRaw(db,sizeof(Vdbe)), src/vdbeaux.c:24), and no code sets pc until sqlite3VdbeMakeReady; ~300 B object so a 1200-byte lookaside slot unless the statement was a CREATE (disableLookaside) or lookaside was exhausted",2fb6693e02d4d029e4332fe631a08353a5f527d6 (2011-11-25),yes,"'git log -G sqlite3_stmt_busy' over src/vdbeapi.c returns a single commit, 2fb6693e02 (2011-11-25), 'Add the sqlite3_stmt_busy() interface', which wrote the expression in its defective order (v->pc read before v->magic). Fix 76336d5b9d is 2016-10-01. 59 release tags contain the introducing commit but not the fix, ending at version-3.14.2 (2016-09-12); fixed in 3.15.0 (2016-10-14).",default,,,"sqlite3_stmt_busy() evaluates v->pc>=0 before checking v->magic. Vdbe.pc is declared ahead of aOp and so falls outside the memset in sqlite3VdbeCreate, and nothing sets it until sqlite3VdbeMakeReady, so for a statement whose magic is not VDBE_MAGIC_RUN the comparison uses uninitialised lookaside bytes: an MSAN/valgrind uninitialised-value report, and potentially a wrong true/false from the API. No repro recorded: the fix added no test, and I could not establish from the source a public API call sequence that reaches the uninitialised pc, so no C sequence is asserted here."
sqlite-9ca33fa4c264,2016,select,uninitialized-read,sqlite3SelectNew,plain-SQL,,9ca33fa4c26467330a13d74f1646b27d869ff147,3.11.0,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/9ca33fa4c26467330a13d74f1646b27d869ff147,"Select.zSelName[12] was never initialised: sqlite3SelectNew does pNew = sqlite3DbMallocRaw(db, sizeof(*pNew)) (src/select.c:114 @9ca33fa4c264^, RAW so not zeroed) and assigns fields individually without touching zSelName, which SELECTTRACE then prints with %s, scanning past the field and possibly past the 120-byte Select into the rest of the slot; sizeof(Select)=120 <= 1200 so a lookaside slot on a SELECT parse. SELECTTRACE_ENABLED builds only. Under OOM sqlite3SelectNew falls back to the stack object 'standin' (src/select.c:112), which is outside the scope of this study",eb9b884c2db6b81a22b03613d65db7ce2434bda2 (2014-09-21),yes,"'git log -G zSelName' over src/select.c and src/sqliteInt.h gives eb9b884c2d (2014-09-21), 'Improved .selecttrace output', which added the Select.zSelName[12] field without initialising it in sqlite3SelectNew. Fix 9ca33fa4c2 is 2016-01-12. 22 release tags contain the introducing commit but not the fix, from version-3.8.7 (2014-10-17) through version-3.10.1 (2016-01-13); fixed in 3.11.0 (2016-02-15).",SQLITE_DEBUG or SQLITE_ENABLE_SELECTTRACE (both set SELECTTRACE_ENABLED=1 at src/sqliteInt.h:817),,,"Nothing at all in a default build: SELECTTRACE_ENABLED is 0, so the field is neither written nor printed. In a SELECTTRACE build, any traced SELECT prints Select.zSelName with %s over 12 never-initialised bytes, so the trace line shows recycled lookaside content and the print scans until it happens to find a NUL - possibly past the 120-byte Select and into the rest of the slot. Trace output only; query results are unaffected. No repro recorded: the fix added no test."
sqlite-a58d4a9612f0,2015,expr,heap-oob-read,sqlite3ExprCollSeq,plain-SQL,,a58d4a9612f0ca27344b0802169dca467faa13ca,3.8.9,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/a58d4a9612f0ca27344b0802169dca467faa13ca,"Reads Expr.pTab on an EP_Reduced Expr. A reduced Expr is allocated at only dupedExprSize() bytes by sqlite3ExprDup -> sqlite3DbMallocRawNN, so pTab lies past the end of the logical object; full sizeof(Expr)=72 and the reduced form is smaller still, both well inside one 1200 B lookaside slot. The read therefore stays inside the slot and inside the slab: no bounds fault, and the bytes read belong to whatever the allocator packed next.",ae80ddea9f4cf8505b5a27aeec3fa8b959218064,yes,"Intro ae80ddea9f4c 2012-12-06, which wrote the condition with the p->pTab test FIRST (blame at a58d4a9612f0^ attributes lines 135-138 to it); the fix merely reorders the operands so the op check runs before the pTab read. Fix a58d4a9612f0 2015-01-27. 30 tagged releases contain the intro but not the fix, version-3.7.15 through version-3.8.8.3 (2015-02-25). Fix first in version-3.8.9 (2015-04-08).",default,"CREATE TABLE t0(x INTEGER DEFAULT(0==0) NOT NULL); REPLACE INTO t0(x) VALUES(''); SELECT rowid, quote(x) FROM t0;",test/misc1.test misc1-20.1,"Upstream test expects {1 ''}; it was added as a valgrind-detected over-read found by a fuzzer (reported by a contributor). Expr.pTab is read on an EP_Reduced Expr, which sqlite3ExprDup allocated at only dupedExprSize() bytes, so pTab lies past the end of the logical object. Both the reduced form and the full 72-byte Expr sit well inside one 1200-byte lookaside slot, so the read never faults: expect a valgrind or ASAN invalid-read report with lookaside disabled, and, in a normal build, at worst a wrong collating sequence chosen from whatever the allocator packed next."
CVE-2015-3414,2015,core (collation-name dequoting),uninitialized-read,sqlite3ExprAddCollateToken,plain-SQL,"COLLATE"""""""""""""""" in a COLLATE clause",80103fc614e42c8fb20c39a5b3091ab680c9cd00,3.8.9,lookaside,blind,read-the-source,https://nvd.nist.gov/vuln/detail/CVE-2015-3414,"the collation name is copied into the tail of the Expr allocation and dequoted in place; sqlite3ExprAddCollateToken dequoted unconditionally, so a name that had already been dequoted got scanned again and sqlite3Dequote ran past the NUL into the uninitialised tail bytes; the buffer is the zToken tail of sqlite3ExprAlloc -> sqlite3DbMallocRawNN(db,sizeof(Expr)+nExtra) at src/expr.c:941, ~80 B; via 'expr COLLATE ids' (parse.y) this is a SELECT/DML parse with lookaside enabled, so it is a lookaside slot and the stale bytes are recycled slab bytes (no scrub on free outside SQLITE_DEBUG, src/malloc.c:461); NOTE the same fix also patches the idxlist rules, and reached through CREATE INDEX / UNIQUE the identical Expr would be system heap because createkw disabled lookaside",0a8a406e9b5d0549b7c0a169e8af54e2d69b6038,yes,"intro 0a8a406e9b5d (2012-12-07) wrote sqlite3ExprAlloc(pParse->db, TK_COLLATE, pCollName, 1) into sqlite3ExprAddCollateToken - dequote unconditionally - which is the argument the fix turns into a parameter. First released in version-3.7.15. Fix 80103fc614e4 (2015-03-20) is first contained in version-3.8.9. 30 tags, version-3.7.15 through version-3.8.8.3, carry the bug without the fix.",default,"CREATE TABLE x1(a); SELECT a FROM x1 ORDER BY 1 COLLATE """""""""""""""";",test/collate1.test 6.3,"MEASURED at 80103fc614e4^: SEGV - ASAN reports 'SEGV on unknown address ... The signal is caused by a READ memory access'. Post-fix the same statement returns SQLITE_ERROR 'no such collation sequence: """"""'. The exact form matters: ORDER BY <term-number> COLLATE is what faults, while ORDER BY <column-name> COLLATE """""""""""""""" returns the clean error even pre-fix. Test 6.4, SELECT 0 UNION SELECT 0 ORDER BY 1 COLLATE """""""""""""""", segfaults identically."
