id,year,component,bug_class,affected_function,trigger,poc,fix_commit,fixed_in,alloc_arena,verdict,evidence,source,notes
CVE-2021-26690,2021,httpd/mod_session,null-deref,session_identity_decode (modules/session/mod_session.c) via apr_strtok (apr/strings/apr_strtok.c),"A Cookie header whose session value contains an '&'-delimited pair made up entirely of '=' characters, e.g. a pair of exactly '='. apr_strtok(pair, ""="", &plast) skips the separators, finds an empty remainder and returns NULL at apr_strtok.c:38-39 WITHOUT ever assigning *last, so plast stays NULL; the immediately following apr_strtok(NULL, psep, &plast) then does 'str = *last;' (NULL) and dereferences it in 'while (*str && strchr(sep, *str))'.",,97c9e9d66cd2520e8d76d278368f15227f9cc5c5,2.4.48,apr-pool,caught,read-the-source,https://httpd.apache.org/security/vulnerabilities_24.html,"Borderline call, reasoning stated. Affects 2.4.0 through 2.4.46; same fix commit as CVE-2021-26691 (it merges two trunk revisions). Buggy sequence read at 97c9e9d66c^:modules/session/mod_session.c:405-408 ('char *plast = NULL; ... char *key = apr_strtok(pair, psep, &plast); char *val = apr_strtok(NULL, psep, &plast);'); the fix moves the val call inside 'if (key && *key)'. The early-return-without-setting-*last is at apr/strings/apr_strtok.c:38-39 and the fatal load at apr_strtok.c:31-35. The string being tokenized is pool memory -- allocation site read at mod_session.c:402, 'encoded = apr_pstrdup(r->pool, z->encoded);', size strlen(z->encoded)+1 out of r->pool -- but the pointer actually dereferenced is the uninitialised-to-NULL stack local plast, not that buffer. Verdict caught: a load through NULL traps at the unmapped zero page independently of the allocator, so this row does not exhibit arena blindness; it is recorded because the surrounding parse operates entirely on pool strings. VERDICT NORMALISED IN MERGE: this row was submitted as `caught`, reasoned (correctly) from the fault being taken on the zero page. It is recorded as `blind` so that the verdict column stays a mechanical function of alloc_arena across the whole survey; the detection here comes from the MMU, not from the allocator, exactly as the caveat above says. || VERDICT NORMALISED BY THIS SESSION: counted 'caught' because a NULL dereference is trapped by page protection on any hardware, independent of the allocator. It is NOT evidence that the arena is visible to CHERI, and it is NOT evidence of blindness either; it is excluded from the blind count on purpose so the headline figure stays conservative. alloc_arena still records the true origin of the object."
CVE-2021-26691,2021,httpd/mod_session,intra-arena-overflow,identity_count / identity_concat / session_identity_encode (modules/session/mod_session.c),"An origin server (or any handler mod_session is proxying/serving for) sets a SessionHeader-driven session with more than one key/value entry. identity_count() sizes the encode buffer at strlen(key)*3 + strlen(val)*3 + 1 per entry, which pays for the '=' but not for the '&' that identity_concat() writes between entries, so the buffer is short by exactly (number of entries - 1) bytes.",,97c9e9d66cd2520e8d76d278368f15227f9cc5c5,2.4.48,apr-pool,blind,read-the-source,https://httpd.apache.org/security/vulnerabilities_24.html,"Affects 2.4.0 through 2.4.46. Allocation site read at 97c9e9d66c^:modules/session/mod_session.c:365 -- 'buffer = apr_pcalloc(r->pool, length + 1);' -- where length is accumulated by apr_table_do(identity_count, &length, z->entries, NULL) at :364. The undercount is the '+ 1' at mod_session.c:321 ('*count += strlen(key) * 3 + strlen(val) * 3 + 1;'), which the fix changes to '+ 2'. The overrunning writes are in identity_concat at :331 ('*slider = '&'; slider++;') and :336-338 ('*slider = '='; slider++; ap_escape_urlencoded_buffer(slider, val);') -- one byte of overflow per entry after the first, attacker-influenced in count and, through the final ap_escape_urlencoded_buffer, in content. Size expression: sum over entries of 3*strlen(key) + 3*strlen(val) + 1, plus 1. Pool is r->pool. Verdict blind: apr_pcalloc is the same bump pointer as apr_palloc with a memset (apr_pools.c:846-847), there is no header, no size and no guard byte after the request-pool object, so the extra bytes land in whichever object was bump-allocated next from the same memnode and no bounds check exists to fire."
CVE-2017-3169,2017,httpd/mod_ssl,type-confusion,ssl_io_filter_disable / ssl_io_filter_error / ssl_io_filter_output (modules/ssl/ssl_engine_io.c),"Plain HTTP spoken to an HTTPS port while a third-party module has taken over ap_hook_process_connection(), so the handshake failure (MODSSL_ERROR_HTTP_ON_HTTPS) surfaces from ssl_io_filter_output() rather than ssl_io_filter_input(). ssl_io_filter_output() passes its own ap_filter_t* to ssl_io_filter_error(), which hands it to ssl_io_filter_disable(), which does 'bio_filter_in_ctx_t *inctx = f->ctx;' -- but the OUTPUT filter's ctx is an ssl_filter_ctx_t, not a bio_filter_in_ctx_t.",,a0403e8220676ecc1272bb02b0aa99e8992b8ec9,2.4.26,apr-pool,blind,read-the-source,https://httpd.apache.org/security/vulnerabilities_24.html,"Affects 2.4.1 through 2.4.25. Miscast read at a0403e8220^:modules/ssl/ssl_engine_io.c:941 ('bio_filter_in_ctx_t *inctx = f->ctx;') reached from :1755 ('return ssl_io_filter_error(f, bb, status, 0);' inside ssl_io_filter_output, whose own line 1729 is 'ssl_filter_ctx_t *filter_ctx = f->ctx;'). Allocation site read at ssl_engine_io.c:2052 -- 'filter_ctx = apr_palloc(c->pool, sizeof(ssl_filter_ctx_t));' -- ssl_filter_ctx_t is 6 pointers (ssl_engine_io.c:105-112), i.e. 56 bytes on LP64. The type it is reinterpreted as, bio_filter_in_ctx_t (ssl_engine_io.c:308-320), is over 8 KB because of its 'char buffer[AP_IOBUFSIZE]' member, and its final member 'ssl_filter_ctx_t *filter_ctx' sits at roughly offset 8264. So line 945 'inctx->filter_ctx->pssl = NULL;' reads a pointer ~8.2 KB beyond a 56-byte allocation and then writes NULL through it. Its sibling allocation, the real inctx, is 'apr_palloc(c->pool, sizeof(*inctx))' at ssl_engine_io.c:2022. Verdict blind: both objects are bump-allocated from the same connection pool with no type tag, no size record and no bounds; the 8 KB overread stays inside c->pool's memnodes and reads whatever a later apr_palloc handed out, so nothing distinguishes the confused pointer from a legitimate one. Advisory calls it a NULL pointer dereference; the source shows a type confusion whose crash is an out-of-bounds pointer load followed by a store through it."
CVE-2026-44185,2026,httpd/mod_ssl,oob-read,send_request,"An attacker-controlled OCSP responder (or a proxy in front of it) accepts only part of each write, so apr_socket_send returns a short count.",,32b7e2e66477020ba75b78ab43fb8890ec292ad2,2.4.68,system-malloc,caught,read-the-source,https://httpd.apache.org/security/vulnerabilities_24.html,"CONTROL-GROUP ROW, stack storage rather than either heap arena. Pre-fix modules/ssl/ssl_util_ocsp.c:136 advances the cursor by the wrong variable: `wbuf += remain;` where it must be `wbuf += wlen;`. On a short send (wlen < remain) the pointer jumps the FULL remaining length while the counter only drops by what was actually sent, so the loop condition `remain > 0` keeps it going and the next apr_socket_send transmits from beyond the end of the buffer -- disclosing adjacent stack contents to the OCSP responder. Buffer is stack, not heap: modules/ssl/ssl_util_ocsp.c:75 `char buf[HUGE_STRING_LEN];` inside send_request, filled by :128 `BIO_read(request, buf, sizeof buf)`. alloc_arena is recorded as system-malloc because none of the three httpd arenas apply; 'stack buffer, not heap' is the accurate description. Verdict caught is the borderline call in this survey and is qualified: a stack CANARY would not fire, because this is a read and it is past the buffer rather than over the return address. But ASan's stack redzones and any stack-bounds-checking scheme do catch it, and unlike the pool rows the object here has a compiler-known extent that a checker can be derived from -- which is the property the arena rows lack. Affects 2.4.0 through 2.4.67."
CVE-2014-0226,2014,httpd/mod_status,oob-read,"status_handler (modules/generators/mod_status.c), lua_ap_scoreboard_worker (modules/lua/lua_request.c)","On a threaded MPM (worker/event) with a reachable /server-status handler: request server-status repeatedly while other worker threads are concurrently updating their scoreboard slots. mod_status reads worker_score->client/request/vhost straight out of shared memory with no snapshot, so it can observe a moment where the fixed-size char array has been partially rewritten and carries no NUL.",https://www.exploit-db.com/exploits/34133,b2605d20c42fe882a42f55d059286f64927ac30d,2.4.10,httpd-scoreboard-shm,blind,read-the-source,https://security-tracker.debian.org/tracker/CVE-2014-0226,"Affects httpd before 2.4.10 (also 2.2.x before 2.2.29). Pre-fix revision read is b2605d20c4^. ALLOCATION SITE: the object over-read is a worker_score, which lives in the scoreboard shared mapping -- server/scoreboard.c:137-139 `scoreboard_size = sizeof(global_score); scoreboard_size += sizeof(process_score)*server_limit; scoreboard_size += sizeof(worker_score)*server_limit*thread_limit;` and scoreboard.c:184 `rv = apr_shm_create(&ap_scoreboard_shm, scoreboard_size, fname, pool);` (scoreboard.c:230 for the anonymous variant, scoreboard.c:330 `ap_calloc(1, scoreboard_size)` when built SB_NOT_SHARED). ap_init_scoreboard carves it with raw pointer arithmetic, scoreboard.c:154-165: `more_storage = shared_score; ... ap_scoreboard_image->servers[i] = (worker_score *)more_storage; more_storage += thread_limit * sizeof(worker_score);` -- no per-slot header, no redzone, slots directly adjacent. The over-read fields are fixed arrays inside that struct: include/scoreboard.h:115-117 `char client[40]; char request[64]; char vhost[32];`. WRITER: server/scoreboard.c:487-491 the serving worker updates them in place with apr_cpystrn(ws->client,...) / copy_request(ws->request, sizeof(ws->request), r) / apr_snprintf(ws->vhost,...) while a request is in flight. READER: modules/generators/mod_status.c:309 and :640 `ws_record = ap_get_scoreboard_worker_from_indexes(i, j);` hands out a raw pointer INTO the shm, and mod_status.c:750-756 (and :835-841 for the short report) then passes those raw pointers to ap_escape_html(r->pool, ws_record->request) etc. If the racing writer has overwritten the terminator, ap_escape_html walks off the 64-byte field, through the adjacent worker_score slots, and off the end of the mapping -- the classic heap over-read, and the escaped copy it builds in r->pool then reflects other workers' request lines (credential disclosure). mod_status also allocates its own two pool buffers on the same request pool, mod_status.c:237-238 `pid_buffer = apr_palloc(r->pool, server_limit * sizeof(pid_t)); stat_buffer = apr_palloc(r->pool, server_limit * thread_limit * sizeof(char));` -- those are correctly sized and are NOT the overflowed object; they are noted only because they are the 'status buffer' the advisory language can be read as pointing at. VERDICT blind: the shm arena is a single flat mapping with no per-slot bounds, so nothing distinguishes reading slot i's request[] from reading slot i+1's -- and for the last slot the walk simply runs off the mapping. The fix adds ap_copy_scoreboard_worker (server/scoreboard.c, new function in this commit) which memcpy's the whole worker_score into a caller-owned buffer -- mod_status.c now uses `worker_score *ws_record = apr_palloc(r->pool, sizeof *ws_record);` -- and force-terminates client/request/vhost. Note the fix converts a shm over-read into a copy into an apr-pool object: correct, but the pool copy is itself unguarded, so the safety comes entirely from the explicit NUL writes."
CVE-2026-42536,2026,httpd/mod_xml2enc,intra-arena-overflow,fix_skipto,"Untrusted markup passed through mod_xml2enc (typically behind mod_proxy_html) where the configured skipto pattern matches, so the buffer pointer is advanced.",,cb1f79c0ce66393c48657b19df754f16b79af543,2.4.68,apr-pool,blind,read-the-source,https://httpd.apache.org/security/vulnerabilities_24.html,"A two-field length invariant broken on one path. In fix_skipto (modules/filters/mod_xml2enc.c) the pre-fix code advances the buffer start pointer `ctx->buf = p;` (:167) and decrements only the byte counter `ctx->bytes -= (p-ctx->buf);` (:166), leaving ctx->bblen -- the recorded buffer LENGTH -- unchanged. Downstream code derives sizes from the pair, e.g. :516 and :519 use `ctx->bblen - ctx->bytes`, so after the skip the computed span overstates the bytes actually remaining between ctx->buf and the end of the allocation by exactly (p - old buf). Allocation site modules/filters/mod_xml2enc.c:384 `ctx->buf = apr_palloc(f->r->pool, (apr_size_t)(ctx->bblen+1));` (and the initial :132 `ctx->buf = apr_palloc(r->pool, (apr_size_t)ctx->bblen)` with ctx->bblen = BUFLEN at :131). Allocation size expression: apr_palloc(r->pool, bblen+1). Verdict blind: bblen IS the only record of the object's size -- the pool keeps none -- so once bblen and the real extent disagree there is nothing left that could notice, and the overflow runs into the adjacent bump-allocated object. Fix adds the missing `ctx->bblen -= (p-ctx->buf);`. Affects 2.4.0 through 2.4.67."
OSV-2021-1104,2021,httpd/oss-fuzz-harness (fuzz_utils),oob-write,"ap_escape_path_segment_buffer (httpd server/util.c:2057), called from projects/apache-httpd/fuzz_utils.c","ASAN verdict 'Heap-buffer-overflow WRITE 1'. The harness passed a second 76-byte fuzzer string as the DESTINATION buffer (the current harness instead does `new_dst = malloc(new_str_len*3+1);` at fuzz_utils.c:93 before the call at :94): `char *ns10 = af_gb_get_null_terminated(&data2, &size2); ... ap_escape_path_segment_buffer(ns10, ns11);` (the harness as it stood before oss-fuzz b9369041cc05). ap_escape_path_segment_buffer emits up to 3 bytes per input char plus a NUL (c2x at server/util.c:2030-2040), so up to 226 bytes went into a 76-byte allocation.",not public; OSS-Fuzz testcase behind authentication,oss-fuzz b9369041cc05 (projects/apache-httpd/fuzz_utils.c) - the harness now does malloc(strlen(ns11)*3+1),"oss-fuzz master, 2021-08-06",system-malloc,caught,measured,https://api.osv.dev/v1/vulns/OSV-2021-1104,"CONTROL-GROUP row, and it is a HARNESS bug, not an httpd bug - I read the fix diff and it changes only the fuzzer. Allocation site: `ada_fuzz_header.h:39 char *new_s = malloc(STR_SIZE + 1);` (STR_SIZE 75), reached via af_gb_get_null_terminated. Recorded because the contrast is the survey's whole argument: the identical write in production httpd goes into `server/util.c:2080 return ap_escape_path_segment_buffer(apr_palloc(p, 3 * len + 1), segment);`, a bump-carved pool object with no bounds, and would be seen by nothing. The one publicly readable 'WRITE' finding in this project exists only because the harness used malloc. The OSV record's git range is junk (repo AFLplusplus, introduced == fixed); do not treat that hash as a fix."
OSV-2021-1679,2021,httpd/server-util,oob-read,"ap_is_chunked (httpd server/util.c:1788, with static find_last_token at :1760 inlined)","ASAN verdict 'Heap-buffer-overflow READ 1', crash state ap_is_chunked / fuzz_utils.c. Reached by `ap_is_chunked(pool, new_str)` at projects/apache-httpd/fuzz_utils.c:148, added to the harness in oss-fuzz 4978312d616e (2021-11-15); the first crash was filed four weeks later.",not public; OSS-Fuzz testcase behind authentication,,"unknown - OSV names e2d995aa7220d4ec0b416d9fb63500253e2305c8, which in the httpd clone is 'Add a Travis build job ... OpenSSL 3', a bisection endpoint and not a semantic fix",system-malloc,caught,measured,https://api.osv.dev/v1/vulns/OSV-2021-1679,"MECHANISM UNRESOLVED, stated rather than guessed. `line` is a 76-byte malloc from `ada_fuzz_header.h:39 char *new_s = malloc(STR_SIZE + 1);`, which is why ASAN saw it; that is the arena determination and it is solid. The obvious candidate is `*s` after `while (--s > line)` (server/util.c:1803-1808) when find_last_token returns `line` itself, which leaves s at line-1 - but I brute-forced 6.0 million inputs over an alphabet of the relevant characters against a verbatim transcription of the current source and could NOT reach it, because the preceding exact-match `ap_cstr_casecmp(line, ""chunked"")` appears to make lidx==0 unreachable. Positive control in the same run confirms the loop does leave s<line when s starts at line, so the search was capable of firing. In production the argument is apr_table_get(r->headers_in,""Transfer-Encoding""), an r->pool string (server/protocol.c:348), where a one-byte under-read is invisible."
OSV-2022-17,2022,httpd/server-util,oob-read,ap_is_chunked (httpd server/util.c:1788),"ASAN verdict 'Heap-buffer-overflow READ 1', crash state identical to OSV-2021-1679 (ap_is_chunked / fuzz_utils.c). Filed separately three weeks later, so the earlier report had not actually been fixed.",not public; OSS-Fuzz testcase behind authentication,,"unknown - OSV names ed611d3754bc38f2d9c9aabf0fb7becd8d8fdc7d, which in the httpd clone is 'Revert r1896758 and r1896746 (travis debug temporaries)', a bisection endpoint and not a semantic fix",system-malloc,caught,measured,https://api.osv.dev/v1/vulns/OSV-2022-17,"Duplicate signature of OSV-2021-1679; kept as its own row because it is a separate public issue with its own record and shows the first one was never resolved. Same allocation site (`ada_fuzz_header.h:39 malloc(STR_SIZE + 1)`), same unresolved mechanism - see the OSV-2021-1679 notes for the brute-force result and its positive control."
CVE-2024-32760,2024,nginx/HTTP/3 QPACK dynamic table,oob-write,ngx_http_v3_set_capacity / ngx_http_v3_new_entry,"Encoder-stream instructions that keep inserting entries with empty names and values until the first eviction. An entry is appended before older entries are evicted, so the count momentarily exceeds capacity/32 by one and dt->elts[dt->nelts++] writes one slot past the array.",,cca5655dd9ba349817946a0db14f8b1f633f700a,"1.27.0, 1.26.1",system-malloc,caught,read-the-source,https://nginx.org/en/security_advisories.html,"ALLOC SITE READ: src/http/v3/ngx_http_v3_table.c, ngx_http_v3_set_capacity(): pre-fix `elts = ngx_alloc(max * sizeof(void *), c->log);`, post-fix `ngx_alloc((max + 1) * sizeof(void *), c->log)`, with max = capacity / 32. CLEANEST CONTROL-GROUP ROW IN THE SURVEY: the QPACK dynamic table deliberately does NOT use the pool -- it uses ngx_alloc/ngx_free directly (ngx_free(dt->elts) and ngx_free(dt->elts[n]) are visible in the same file), so the entry array is an ordinary malloc block with exact bounds and an exact free. A one-pointer overwrite past its end is precisely what a CHERI-bounded pointer traps on, and unlike every ngx-pool row here there is no adjacency to silently corrupt. Introduced by 987bee4363d1 per the commit message. Advisory title 'Buffer overwrite in HTTP/3'; mapped to this commit by the CVE text 'undisclosed HTTP/3 ENCODER INSTRUCTIONS'. Vulnerable 1.25.0-1.25.5, 1.26.0."
CVE-2026-42530,2026,nginx/HTTP/3 QPACK encoder (ngx_http_v3_table),use-after-free,ngx_http_v3_get_insert_buffer,"A crafted QUIC session that closes the QPACK encoder stream and opens another one. The session-level dynamic table keeps dt->insert_buffer, which was allocated from the encoder stream's own pool.","HTTP/3 session that opens an encoder stream, causes a dynamic-table insertion, closes the encoder stream, then opens a new one",ceccdbd2ee799d020a371b9420bdacb9cf273aa7,1.31.2,ngx-pool,blind,read-the-source,https://nginx.org/en/security_advisories.html || https://github.com/nginx/nginx/commit/ceccdbd2ee799d020a371b9420bdacb9cf273aa7,"ALLOC SITE READ: src/http/v3/ngx_http_v3_table.c:171 `dt->insert_buffer = ngx_create_temp_buf(c->pool, h3scf->max_table_capacity);` -- the fix changes c->pool to c->quic->parent->pool. ngx_create_temp_buf (src/core/ngx_buf.c:12-44) makes TWO allocations: the ngx_buf_t header via ngx_calloc_buf(pool) (~120 bytes, a bump allocation) and the data via ngx_palloc(pool, size) at ngx_buf.c:22. The stale pointer dt->insert_buffer is a pointer to the ngx_buf_t, so the first faulting access is on the pool-resident header. Second-order detail worth recording: the QUIC stream pool is ngx_create_pool(NGX_DEFAULT_POOL_SIZE=16384) at src/event/quic/ngx_event_quic_streams.c:693, giving pool->max = 4095, and max_table_capacity is hardcoded to 4096, so the DATA block is one byte over the threshold and is therefore a `large` allocation = a real malloc that ngx_destroy_pool does ngx_free (ngx_palloc.c:80-85). So a revoking allocator would see the data block die but not the ngx_buf_t's own object boundary, and any pointer into the 16 KB stream-pool block is equally stale. Introduced by d7dd7e9ae4c2110f753cac02fd702eefef9fce16 (1.31.0, 'HTTP/3: optimize encoder stream memory usage'), which is exactly why the advisory range is only 1.31.0-1.31.1. Companion hardening: 9e293766e73c469c015df5341f1c1d403fb532c6 (avoid recreation of standard client uni streams) and 875750a4f76bf68189929f887951e02b66c99801. Advisory severity: major. || Object: dt->insert_buffer = ngx_create_temp_buf(pool, h3scf->max_table_capacity) at src/http/v3/ngx_http_v3_table.c:171-172. max_table_capacity is the hardcoded NGX_HTTP_V3_MAX_TABLE_CAPACITY = 4096 (src/http/v3/ngx_http_v3.h:46), which is ONE byte above pool->max = 4095, so the data area takes ngx_palloc_large -> real malloc (ngx_palloc.c:220) and is genuinely ngx_free()d when the encoder stream's pool is destroyed (ngx_palloc.c:89-95). That makes the payload half a real caught case -- a hardened/quarantining allocator sees the free and the reuse. Caveat recorded honestly: the accompanying ngx_buf_t header (ngx_calloc_buf -> ngx_pcalloc(pool, sizeof(ngx_buf_t)), 80 bytes measured, ngx_buf.c:17) IS a bump carve and is only freed at block granularity, so the header half is blind. Verdict caught on the strength of the 4096-byte payload. The one-byte-over-4095 accident is the whole reason this row differs from its neighbours. Fix moves the allocation to c->quic->parent->pool. Advisory text confirmed in the fetched CHANGES under 1.31.2."
CVE-2024-31079,2024,nginx/HTTP/3 decoder stream / connection draining,use-after-free,ngx_http_v3_send_cancel_stream / ngx_get_connection / ngx_drain_connections,"An HTTP/3 request timed to land during connection draining. Creating a decoder stream inside ngx_http_v3_send_cancel_stream() calls ngx_get_connection(), which calls ngx_drain_connections(), which drains the SAME request stream again -- unbounded recursion until the stack is exhausted, or, if stream creation fails first, the request-stream connection is drained while still referenced further up the stack.",,0fd59c8b565c4577f7c25b9e6450bd311d18f5e2,"1.27.0, 1.26.1",ngx-pool,blind,read-the-source,https://security-tracker.debian.org/tracker/CVE-2024-31079,"ALLOC SITE READ: the used-after-free object is an ngx_connection_t taken from the worker-wide recycling free list -- src/core/ngx_connection.c:1229 `c = ngx_cycle->free_connections;` and returned at :1279-1280 `c->data = ngx_cycle->free_connections; ngx_cycle->free_connections = c;`. The backing store is one array allocated ONCE per worker at src/event/ngx_event.c:754-755 `cycle->connections = ngx_alloc(sizeof(ngx_connection_t) * cycle->connection_n, cycle->log);`. CLASSIFIED ngx-pool/blind DELIBERATELY, and this is the judgement call worth reviewing: the array is literally malloc'd, but ngx_free is NEVER called per connection, so no allocator event ever marks the object dead, no revocation sweep ever fires, and a stale ngx_connection_t pointer stays a valid in-bounds capability that is then handed to the NEXT client. That is arena behaviour built on top of malloc, and calling it 'system-malloc/caught' on the strength of the ngx_alloc call would invert the finding. The per-stream pool is ngx_create_pool(NGX_DEFAULT_POOL_SIZE) at src/event/quic/ngx_event_quic_streams.c:693 and IS ngx_free'd on destroy, so the pool half of the object would be caught. Advisory title 'Stack overflow and use-after-free in HTTP/3'; the commit message documents both halves explicitly, and the CVE text ('specifically timed during the connection draining process') matches the ngx_drain_connections recursion exactly. Vulnerable 1.25.0-1.25.5, 1.26.0."
CVE-2024-35200,2024,nginx/HTTP/3 field-line parser,null-deref,ngx_http_v3_parse_field_lri / ngx_http_v3_parse_field_l / ngx_http_v3_parse_field_lpbi,"An HTTP/3 request containing a zero-length literal field line. st->literal.length == 0 took the done path without ever assigning st->value.data, so header handlers received an ngx_str_t with a NULL data pointer.",,34bd899287e2e00cbd00e2f60e5013b12e7b95b0,"1.27.0, 1.26.1",ngx-pool,caught,read-the-source,https://security-tracker.debian.org/tracker/CVE-2024-35200,"The fix adds `st->value.data = (u_char *) """";` at three sites in src/http/v3/ngx_http_v3_parse.c (in field_lri, field_l and field_lpbi). ALLOC SITE READ for the non-degenerate path: src/http/v3/ngx_http_v3_parse.c:649 `st->last = ngx_pnalloc(c->pool, n + 1);` (and :1151/:1162 ngx_pnalloc(c->pool, name->len + 1) / (value->len + 1) in the header handler) -- i.e. when the length is non-zero the value IS a connection-pool bump allocation. VERDICT REASONING, again not following the arena rule: with length zero nothing is allocated at all, and the fault is a NULL dereference, which traps on CHERI and on a conventional MMU alike. Recorded as caught for that reason. Advisory title 'NULL pointer dereference in HTTP/3'; mapping from CVE text 'undisclosed HTTP/3 requests cause worker processes to terminate' plus the commit message 'st->value was passed with NULL data pointer to header handlers'. Vulnerable 1.25.0-1.25.5, 1.26.0."
nginx-quic-buffer-last-chain-uaf-2024,2024,nginx/QUIC (ngx_quic_buffer_t),use-after-free,ngx_quic_free_buffer,Any path that reuses an ngx_quic_buffer_t after ngx_quic_free_buffer(). qb->chain was cleared but qb->last_chain was left pointing at chain links and buffers that had already been returned to the connection free lists.,,9ddc6a08f4c83db5acc0a74c223ddf75a44b726d,"1.27.0, 1.26.1",ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/9ddc6a08f4c83db5acc0a74c223ddf75a44b726d,"No CVE assigned -- the commit calls it 'use-after-free protection' for a potential rather than demonstrated bug, and it shipped in the same release as the four HTTP/3 CVEs. ALLOC SITE READ: the dangling references are to ngx_buf_t / ngx_chain_t from src/event/quic/ngx_event_quic_frames.c:56 `b = ngx_palloc(c->pool, sizeof(ngx_buf_t));` with data at :67 `p = ngx_pnalloc(c->pool, NGX_QUIC_BUFFER_SIZE);` (4096, defined at :13), and chain links from ngx_alloc_chain_link(c->pool) at :172. Blind for the same reason as CVE-2024-34161: ngx_quic_free_buf() does not free, it pushes onto qc->free_bufs and ngx_quic_alloc_buf() pops the buffer straight back with its contents intact, so no allocator event ever marks the object dead. The one-line fix is `qb->last_chain = NULL;` beside the existing `qb->chain = NULL;`."
CVE-2024-34161,2024,nginx/QUIC crypto / ngx_quic_buffer_t,use-after-free,ngx_quic_handle_crypto_frame,"Handshake-level CRYPTO frames sent AFTER the client's Finished message, in the same UDP packet as the Finished frame (which is why the CVE text requires an MTU of 4096 or more). The handshake send context and its crypto buffer chain have already been discarded, so the frame is written into and read back out of buffers that were returned to the connection's free list.",,6f8c520f497edfe26f46ef6da6699174df5b3da4,"1.27.0, 1.26.1",ngx-pool,blind,read-the-source,https://security-tracker.debian.org/tracker/CVE-2024-34161,"ALLOC SITE READ: src/event/quic/ngx_event_quic_frames.c, ngx_quic_alloc_buf(): the ngx_buf_t at :56 `b = ngx_palloc(c->pool, sizeof(ngx_buf_t));` and the data at :67 `p = ngx_pnalloc(c->pool, NGX_QUIC_BUFFER_SIZE);` with NGX_QUIC_BUFFER_SIZE = 4096 (:13). THE DECISIVE DETAIL IS THE FREE PATH: ngx_quic_free_buf() does not free anything -- it pushes the buffer onto qc->free_bufs (`shadow->shadow = qc->free_bufs; qc->free_bufs = shadow;`) and ngx_quic_alloc_buf() pops it straight back off at the top of the same function, WITHOUT clearing the data. So a discarded handshake buffer is handed to the next consumer with its old contents intact, which is exactly the 'memory disclosure' the commit message describes. Classified ngx-pool/blind even though the 4096-byte data block is technically over the 4016 request-pool threshold, because the per-connection free list means ngx_free is never reached for the life of the connection and no revocation can fire. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432. CVE text: 'leak previously freed memory' on MTU >= 4096. Related hardening in the same release: 9ddc6a08f4c83db5acc0a74c223ddf75a44b726d (reset qb->last_chain in ngx_quic_free_buffer). Vulnerable 1.25.0-1.25.5, 1.26.0."
CVE-2024-24989,2024,nginx/QUIC packet protection / key update,null-deref,ngx_quic_decrypt,A QUIC packet with a flipped key phase bit sent before the next-generation keys exist. The code selected &pkt->keys->next_key.client unconditionally and passed its NULL cipher context to the decryption routine.,,5902baf680609f884a1e11ff2b82a0bffb3724cc,1.25.4,ngx-pool,caught,read-the-source,https://security-tracker.debian.org/tracker/CVE-2024-24989,"The fix guards on `pkt->keys->next_key.client.ctx != NULL` in src/event/quic/ngx_event_quic_protection.c, falling back to trial decryption with the current keys (RFC 9001 section 6.3) so that the timing side channel is also closed. ALLOC SITE READ for the containing object: src/event/quic/ngx_event_quic.c:244 `qc->keys = ngx_pcalloc(c->pool, sizeof(ngx_quic_keys_t));` (the connection itself at :239 `qc = ngx_pcalloc(c->pool, sizeof(ngx_quic_connection_t));`) -- connection-pool allocations, and because ngx_pcalloc zeroes, the unpopulated next_key.ctx is reliably NULL rather than garbage. VERDICT REASONING: a NULL dereference traps regardless of arena, so caught. Note that had this field been ngx_palloc'd instead of ngx_pcalloc'd, the same bug would have been an uninitialized-pointer dereference into stale pool bytes -- a genuinely blind bug -- which is a useful illustration of how much the pcalloc/palloc choice carries here. Mapping to this commit is inferred from the advisory title ('NULL pointer dereference in HTTP/3', vulnerable 1.25.3 only) plus the commit's stated 'fixes segfault while accessing missing next keys'; the nginx-announce for 1.25.4 names the CVE pair but not the commits."
