id,year,component,bug_class,affected_function,trigger,poc,fix_commit,fixed_in,alloc_arena,verdict,evidence,source,notes
CVE-2024-9143,2024,crypto/bn (GF(2^m) modular reduction) reached from crypto/ec low-level binary-curve APIs,buffer-overflow,"BN_GF2m_mod_arr (crypto/bn/bn_gf2m.c), fed by BN_GF2m_poly2arr; reached via EC_GROUP_new_curve_GF2m / EC_POINT_set_affine_coordinates and friends","An untrusted explicit GF(2^m) field polynomial with a zero constant term (an even BIGNUM), or with degree above OPENSSL_ECC_MAX_FIELD_BITS. BN_GF2m_poly2arr then produces an exponent array that never contains 0, so BN_GF2m_mod_arr's terminating loop condition 'p[k] != 0' never holds: it reads past the end of the exponent array and derives limb indices n from that garbage, then XORs into the result BIGNUM's limb array out of bounds.","test/ec_internal_test.c - ec2m_field_sanity() added by the fix (rejects even pentanomial 0xf2, odd hexanomial 0xf3, and degree > OPENSSL_ECC_MAX_FIELD_BITS)",8e008cb8b23ec7dc75c45a66eeed09c815b11cd2,"3.3.3, 3.2.4, 3.1.8, 3.0.16 (1.1.1zb and 1.0.2zl for premium support customers only)",system-malloc,caught,read-the-source,https://openssl-library.org/news/secadv/20241016.txt,"Two distinct objects, both outside any arena. Primary (write): the result BIGNUM's limb array, crypto/bn/bn_gf2m.c:318 (openssl-3.0.15) 'z = r->d;' then the unbounded XOR stores at :338/:347 'z[j - n - 1] ^= (zz << d1);' and :375 'z[n + 1] ^= tmp_ulong;'. Allocation site: crypto/bn/bn_lib.c:281 'a = OPENSSL_zalloc(words * sizeof(*a));' in bn_expand_internal - one exact-sized malloc per BIGNUM (the sibling branch uses OPENSSL_secure_zalloc only under BN_FLG_SECURE, which public EC curve parameters do not set). Secondary (read): the exponent array itself, scanned past its end by :330/:366 'for (k = 1; p[k] != 0; k++)'; in BN_GF2m_mod that array is on the stack, crypto/bn/bn_gf2m.c:393 'int arr[6];', and in the EC path it is EC_GROUP::poly[6] embedded in the heap group object. Both the limb-array write and the stack-array read cross an object boundary a malloc/free-granularity or stack-canary checker sees. Branch cherry-picks: 3.0.16 72ae83ad214d2eef262461365a1975707f862712, 3.1.8 fdf6723362ca51bd883295efe206cb5b1cfa5154, 3.2.4 bc7e04d7c8d509fb78fc0e285aa948fb0da04700, 3.3.3 c0d3e4d32d2805f49bec30547f225bc4d092e1f4, 3.4.0 c47d9d7ec81bbab339d102bded809a558d0ebe6a."
CVE-2025-15467,2025,cms-aead-evp,buffer-overflow,evp_cipher_get_asn1_aead_params (crypto/evp/evp_lib.c),"AEAD-encrypted CMS whose ASN.1 IV OCTET STRING is longer than EVP_MAX_IV_LENGTH: the first call returned the true length i, then the second get_octetstring_int(type,&tl,iv,i) wrote i (>16) bytes into the fixed stack buffer iv[EVP_MAX_IV_LENGTH].",,5f26d4202f5b89664c5c3f3c62086276026ba9a9,3.3.6 (and parallel branch releases),stack,caught,read-the-source,https://github.com/openssl/openssl/commit/5f26d4202f5b89664c5c3f3c62086276026ba9a9,"Local 'unsigned char iv[EVP_MAX_IV_LENGTH];'. Fix passes EVP_MAX_IV_LENGTH as the cap and adds 'if (i <= 0 || i > EVP_MAX_IV_LENGTH) return -1;', removing the second unbounded fill. Overflow is of a stack array."
CVE-2025-68160,2025,bio-linebuffer,buffer-overflow,linebuffer_write (crypto/bio/bf_lbuf.c),A BIO_f_linebuffer chained above a BIO that performs short writes: leftover input with no trailing newline was memcpy'd unconditionally into ctx->obuf past its size.,,4c96fbba618e1940f038012506ee9e21d32ee12c,3.6.1 (and parallel branch releases),system-malloc,caught,read-the-source,https://github.com/openssl/openssl/commit/4c96fbba618e1940f038012506ee9e21d32ee12c,"ctx->obuf = OPENSSL_malloc(DEFAULT_LINEBUFFER_SIZE) (bf_lbuf.c:62, DEFAULT_LINEBUFFER_SIZE = 1024*10). Vulnerable code: 'memcpy(&(ctx->obuf[ctx->obuf_len]), in, inl); ctx->obuf_len += inl;' with no space check. Application-level buffering BIO, ordinary heap - not the record layer."
CVE-2025-69420,2025,ts-verify,type-confusion,ossl_ess_get_signing_cert / ossl_ess_get_signing_cert_v2 (crypto/ts/ts_rsp_verify.c),"A TS/PKCS7 signed attribute whose SigningCertificate value is not an ASN.1 SEQUENCE: code read attr->value.sequence->data/length regardless of attr->type, treating the wrong union member as an ASN1_STRING.",,27c7012c91cc986a598d7540f3079dfde2416eb9,3.4.4 (and parallel branch releases),system-malloc,caught,read-the-source,https://github.com/openssl/openssl/commit/27c7012c91cc986a598d7540f3079dfde2416eb9,attr comes from PKCS7_get_signed_attribute() -> an ASN1_TYPE decoded onto the heap. Fix: 'if (attr == NULL || attr->type != V_ASN1_SEQUENCE) return NULL;' before 'p = attr->value.sequence->data;'. The confused object is a heap-allocated ASN1_TYPE union.
CVE-2025-9230,2025,cms-pwri,buffer-overflow,kek_unwrap_key (crypto/cms/cms_pwri.c),"CMS PasswordRecipientInfo with a crafted encrypted key: the off-by-8 length check let tmp[0] exceed the decrypted buffer, so memcpy(out, tmp+4, tmp[0]) over-reads tmp by up to 8 bytes and over-writes out (key) by up to 4 bytes.",,a79c4ce559c6a3a8fd4109e9f33c1185d5bf2def,3.0.18 (and parallel branch releases 3.2.x-3.5.x),system-malloc,caught,read-the-source,https://github.com/openssl/openssl/commit/a79c4ce559c6a3a8fd4109e9f33c1185d5bf2def,tmp = OPENSSL_malloc(inlen) (cms_pwri.c ~205); out is key = OPENSSL_malloc(pwri->encryptedKey->length) in ossl_cms_RecipientInfo_pwri_crypt. Fix: 'if (inlen < 4 + (size_t)tmp[0])' replaces 'if (inlen < (size_t)(tmp[0] - 4))'. Both buffers are ordinary OPENSSL_malloc heap.
CVE-2025-9232,2025,http-client,buffer-overread,use_proxy (crypto/http/http_lib.c),"A no_proxy/server string that is an escaped IPv6 literal '[...]' of length exactly NI_MAXHOST+1: strncpy(host, server+1, sl) fills the stack buffer with no room for a terminator, so the later strstr()/found[sl] scan reads past host.",,bbf38c034cdabd0a13330abcc4855c866f53d2e0,3.3.5 (and parallel branch releases),stack,caught,read-the-source,https://github.com/openssl/openssl/commit/bbf38c034cdabd0a13330abcc4855c866f53d2e0,"Local 'char host[NI_MAXHOST];'. Fix adds 'host[sl] = \'\0\';' after 'strncpy(host, server + 1, sl);'. Over-read is on a stack array, not any pool."
CVE-2026-18798,2026,quic-port,double-free,port_default_packet_handler (ssl/quic/quic_port.c),"QUIC server: an Initial packet that validates via retry token but whose channel creation fails. port_bind_channel() transfers/releases the qrx, then port_default_packet_handler's 'undesirable:' path calls ossl_qrx_free(qrx) again.",,b6011a9ee87ab25f47d999a716a1567da00e1878,"3.5.8, 3.6.4, 4.0.2",system-malloc,caught,read-the-source,https://github.com/openssl/openssl/commit/b6011a9ee87ab25f47d999a716a1567da00e1878,"CHECKED PER INSTRUCTION: the double-freed object is the OSSL_QRX struct, allocated 'qrx = OPENSSL_zalloc(sizeof(OSSL_QRX))' (quic_record_rx.c:204), refcount-managed; fix adds ossl_qrx_newref/refcount. NOT URXE pool memory - the datagram element e is released exactly once via ossl_quic_demux_release_urxe(port->demux, e). So this is ordinary heap, not the quic-urxe-pool arena."
CVE-2026-28387,2026,x509-dane,use-after-free,dane_match (crypto/x509/x509_vfy.c),"DANE client verification: with certain TLSA records the matched-cert slot was updated via 'OPENSSL_free(dane->mcert)' which raw-frees an X509 that is still reference-counted/referenced, leaving a dangling pointer -> use-after-free and/or double-free.",,8b5cd6a682f0f6e7b8bf55137137c567d1899c4a,"4.0.0; backported in 3.0.20, 3.3.7, 3.4.5, 3.5.6, 3.6.2",system-malloc,caught,read-the-source,https://github.com/openssl/openssl/commit/8b5cd6a682f0f6e7b8bf55137137c567d1899c4a,dane->mcert holds an X509* (set via 'dane->mcert = cert; X509_up_ref(cert);'); X509 objects are OPENSSL_zalloc'd by X509_new. Fix: '-OPENSSL_free(dane->mcert); +X509_free(dane->mcert);' so the reference count is honoured. 3.6.2 CHANGES: 'Fixed potential use-after-free in DANE client code ... use-after-free and/or double-free on the client side' (CVE-2026-28387). Ordinary heap object; not an arena.
CVE-2026-31789,2026,crypto-hex,buffer-overflow,buf2hexstr_sep / ossl_buf2hexstr_sep (crypto/o_str.c),"A very large buflen makes the length arithmetic (buflen*3, or 1+buflen*2) overflow size_t, so OPENSSL_malloc(tmp_n) under-allocates and the hex conversion writes past it.",,945b935ac66cc7f1a41f1b849c7c25adb5351f49,3.5.6 (and parallel branch releases),system-malloc,caught,read-the-source,https://github.com/openssl/openssl/commit/945b935ac66cc7f1a41f1b849c7c25adb5351f49,'tmp_n = (sep != CH_ZERO) ? buflen * 3 : 1 + buflen * 2; tmp = OPENSSL_malloc(tmp_n)'. Fix adds SIZE_MAX/3 and (SIZE_MAX-1)/2 overflow guards. tmp is ordinary OPENSSL_malloc heap.
CVE-2026-34180,2026,asn1-decode,buffer-overflow,asn1_ex_c2i (crypto/asn1/tasn_dec.c),"An ASN.1 primitive whose content length exceeds INT_MAX: the 'int len' parameter truncated the true 'long' length before it was handed to ASN1_STRING_set(stmp, cont, len), producing an ASN1_STRING whose recorded length disagrees with the buffer.",,fcb23806047f5afbe55d5d601a527fc24bf7ca2c,"3.0.21, 3.4.6, 3.5.7, 3.6.3, 4.0.1",system-malloc,caught,read-the-source,https://github.com/openssl/openssl/commit/fcb23806047f5afbe55d5d601a527fc24bf7ca2c,"Fix widens the signature to 'long len', computes 'int ilen = (int)len' and rejects 'len != (long)ilen' with ASN1_R_TOO_LONG before ASN1_STRING_set0/ASN1_STRING_set. The ASN1_STRING data buffer is OPENSSL_realloc heap (ASN1_STRING_set). Integer-truncation class; consequence is out-of-bounds access on that heap buffer."
CVE-2026-35188,2026,x509-ocsp,double-free,check_cert_ocsp_resp (crypto/x509/x509_vfy.c),TLS client with OCSP stapling enabled receiving a crafted stapled response whose OCSP_response_status != SUCCESSFUL: bs was OCSP_BASICRESP_free'd and then freed again at the shared 'end:' label.,,78d0154cffda03aaaac63a087cc523a6b35fa8fd,4.0.1 (and parallel branch releases),system-malloc,caught,read-the-source,https://github.com/openssl/openssl/commit/78d0154cffda03aaaac63a087cc523a6b35fa8fd,bs = OCSP_response_get1_basic(resp) (heap ASN1 object). On the non-successful path 'OCSP_BASICRESP_free(bs);' then falls to 'end:' which frees bs again; fix inserts 'bs = NULL;' after the first free. Double-free of ordinary heap object.
CVE-2026-42771,2026,x509-verify-param-email,buffer-overread,validate_email_name (crypto/x509/x509_vpm.c),"X509_VERIFY_PARAM_set1_email/add1_rfc822/smtputf8 with an email whose local part is longer than its domain: 'local_len = len - (at - name)' set local_len to the domain length, so dns_len = len - local_len - 1 = (local_len)-1 and validate_hostname_part(at+1, dns_len) scanned past the end of the name buffer.",,6cd187689f8180c1f8a3acde21f88190c4a20de7,4.0.1 (and parallel branch releases),system-malloc,caught,read-the-source,https://github.com/openssl/openssl/commit/6cd187689f8180c1f8a3acde21f88190c4a20de7,"'name' is the caller-supplied email buffer passed straight into validate_email_name (X509_VERIFY_PARAM_add1_rfc822: 'validate_email_name(email, len, 1)', not copied first). Fix: 'local_len = at - name;' and 'validate_local_part(name, local_len, ...)'. Over-read is on the application-provided string (ordinary heap/stack in the caller), not an OpenSSL arena."
CVE-2026-45447,2026,pkcs7-smime,use-after-free,PKCS7_verify (crypto/pkcs7/pk7_smime.c),"PKCS7_verify() with caller-supplied indata: on the error/cleanup path 'if (indata != NULL) BIO_pop(p7bio); BIO_free_all(p7bio);' mishandled the internal BIO chain, freeing a BIO still referenced / freeing across the popped boundary.",test/recipes/80-test_cms.t + test/smime-eml/pkcs7-empty-digest-set.eml (regression test commit 370124c796abf5722a5caac0f670febda2895420),f4129fbe3cde786d363510069fe297234f99be8f,"3.0.21, 3.4.6, 3.5.7, 3.6.3, 4.0.1",system-malloc,caught,read-the-source,https://github.com/openssl/openssl/commit/f4129fbe3cde786d363510069fe297234f99be8f,p7bio is the filter-BIO chain built by PKCS7_dataInit (each BIO_new -> OPENSSL_malloc). Fix replaces the pop+free_all with 'while (p7bio != NULL && p7bio != indata) { next = BIO_pop(p7bio); BIO_free(p7bio); p7bio = next; }'. Freed objects are ordinary heap BIOs.
CVE-2026-63072,2026,cms-kari,buffer-overflow,cms_kek_cipher (crypto/cms/cms_kari.c),"CMS KeyAgreeRecipientInfo AES-WRAP-PAD key unwrap: on an integrity-failure path the AES unwrap primitive writes/cleanses up to inlen bytes, but the output buffer was sized to the (smaller) reported outlen, giving an 8-byte out-of-bounds write.",test/cmsapitest.c + test/recipes/80-test_cmsapi.t (regression test commit dcd63a9a3c6ac61e9ae7e606ab5839f73108f38a),a0c8ec557d9cac078f032d76cdf684fe743eb382,"3.0.22, 3.4.7, 3.5.8, 3.6.4, 4.0.2",system-malloc,caught,read-the-source,https://github.com/openssl/openssl/commit/a0c8ec557d9cac078f032d76cdf684fe743eb382,"'out = OPENSSL_malloc(outlen)' undersized. Fix: 'outsize = (size_t)outlen < inlen ? inlen : (size_t)outlen; out = OPENSSL_malloc(outsize);'. out is ordinary OPENSSL_malloc heap (cms_kari.c, distinct from the cms_pwri.c bugs)."
CVE-2026-7383,2026,asn1-mbstring,buffer-overflow,ASN1_mbstring_ncopy (crypto/asn1/a_mbstr.c),"Direct caller of ASN1_mbstring_copy/ncopy with a huge BMPSTRING/UNIVERSALSTRING nchar: 'outlen = nchar << 1' / 'nchar << 2' overflows int (e.g. nchar==0x40000000 -> 0), OPENSSL_malloc(outlen+1) allocates 1 byte, then traverse_string writes 4*nchar bytes.",,4f8d2bddaa2c8e06f9c33390ee1717059a6e4be6,3.4.6 (and parallel branch releases),system-malloc,caught,read-the-source,https://github.com/openssl/openssl/commit/4f8d2bddaa2c8e06f9c33390ee1717059a6e4be6,"'outlen = nchar << 2;' then 'p = OPENSSL_malloc(outlen + 1); dest->data = p;' (a_mbstr.c:198,215,223). Fix rejects nchar > INT_MAX/2 (BMP) and INT_MAX/4 (UNIV), and guards the UTF-8 out_utf8 sum against INT_MAX overflow. Output ASN1_STRING data is ordinary heap."
CVE-2026-9076,2026,cms-pwri,buffer-overread,kek_unwrap_key (crypto/cms/cms_pwri.c),"CMS PWRI using a KEK cipher with block size < 4 (e.g. RC2/2-byte): the pre-decrypt sanity check only enforced inlen >= 2*blocklen, so the check-byte test read tmp[1]..tmp[6] beyond the inlen-sized tmp allocation.",,51d1800e95283a8beec85152e35e3634dab8dd82,"3.0.21, 3.4.6, 3.5.7, 3.6.3, 4.0.1",system-malloc,caught,read-the-source,https://github.com/openssl/openssl/commit/51d1800e95283a8beec85152e35e3634dab8dd82,Distinct bug from CVE-2025-9230 in the same function. tmp = OPENSSL_malloc(inlen); read '((tmp[1]^tmp[4]) & (tmp[2]^tmp[5]) & (tmp[3]^tmp[6]))'. Fix changes 'if (blocklen <= 0)' to 'if (blocklen < 4)' guaranteeing inlen >= 7. Over-read on OPENSSL_malloc heap.
